tx_id	gene_id
ENST00000479177	ENSG00000090686
ENST00000471752	ENSG00000090686
ENST00000487880	ENSG00000090686
ENST00000526044	ENSG00000090686
ENST00000534705	ENSG00000090686
ENST00000486901	ENSG00000142798
ENST00000635682	ENSG00000142798
ENST00000471322	ENSG00000142798
ENST00000374676	ENSG00000142798
ENST00000453796	ENSG00000142798
ENST00000493940	ENSG00000142798
ENST00000427897	ENSG00000142798
ENST00000480900	ENSG00000142798
ENST00000412328	ENSG00000142798
ENST00000374673	ENSG00000142798
ENST00000439717	ENSG00000142798
ENST00000637118	ENSG00000283234
ENST00000455966	ENSG00000228397
ENST00000635097	ENSG00000228397
ENST00000415567	ENSG00000162552
ENST00000624125	ENSG00000279625
ENST00000419644	ENSG00000225952
ENST00000440767	ENSG00000227868
ENST00000566855	ENSG00000227868
ENST00000622840	ENSG00000227868
ENST00000374619	ENSG00000179546
ENST00000566551	ENSG00000261326
ENST00000604481	ENSG00000261326
ENST00000464516	ENSG00000125944
ENST00000476660	ENSG00000125944
ENST00000490652	ENSG00000125944
ENST00000314011	ENSG00000125945
ENST00000374608	ENSG00000125945
ENST00000476978	ENSG00000204219
ENST00000495646	ENSG00000088280
ENST00000465372	ENSG00000088280
ENST00000484418	ENSG00000088280
ENST00000475814	ENSG00000088280
ENST00000530874	ENSG00000088280
ENST00000487237	ENSG00000007968
ENST00000451217	ENSG00000235052
ENST00000374561	ENSG00000117318
ENST00000463312	ENSG00000117318
ENST00000481736	ENSG00000117308
ENST00000617979	ENSG00000117308
ENST00000374497	ENSG00000117308
ENST00000456977	ENSG00000117308
ENST00000459934	ENSG00000117308
ENST00000469556	ENSG00000117308
ENST00000429356	ENSG00000117308
ENST00000418277	ENSG00000117308
ENST00000470949	ENSG00000117308
ENST00000425913	ENSG00000117308
ENST00000445705	ENSG00000117308
ENST00000467493	ENSG00000117308
ENST00000470383	ENSG00000117308
ENST00000466250	ENSG00000117308
ENST00000467070	ENSG00000117308
ENST00000496907	ENSG00000117305
ENST00000479458	ENSG00000117305
ENST00000498698	ENSG00000117305
ENST00000412176	ENSG00000229106
ENST00000492112	ENSG00000188529
ENST00000485841	ENSG00000188529
ENST00000338597	ENSG00000188529
ENST00000495785	ENSG00000188529
ENST00000473754	ENSG00000188529
ENST00000485292	ENSG00000188529
ENST00000475760	ENSG00000001460
ENST00000492753	ENSG00000001460
ENST00000568143	ENSG00000261025
ENST00000429666	ENSG00000233755
ENST00000236273	ENSG00000117614
ENST00000354361	ENSG00000117614
ENST00000474160	ENSG00000117614
ENST00000476231	ENSG00000117614
ENST00000243189	ENSG00000117616
ENST00000569495	ENSG00000117616
ENST00000498238	ENSG00000117616
ENST00000566395	ENSG00000117616
ENST00000565733	ENSG00000117616
ENST00000568254	ENSG00000117616
ENST00000570063	ENSG00000117616
ENST00000564223	ENSG00000117616
ENST00000475766	ENSG00000117616
ENST00000491378	ENSG00000117616
ENST00000431849	ENSG00000117616
ENST00000568212	ENSG00000117616
ENST00000566714	ENSG00000261349
ENST00000566599	ENSG00000117616
ENST00000564413	ENSG00000117616
ENST00000570165	ENSG00000259984
ENST00000442055	ENSG00000228172
ENST00000453649	ENSG00000228172
ENST00000536896	ENSG00000228172
ENST00000481602	ENSG00000127423
ENST00000513116	ENSG00000117632
ENST00000455785	ENSG00000117632
ENST00000399728	ENSG00000117632
ENST00000465604	ENSG00000117632
ENST00000357865	ENSG00000117632
ENST00000374291	ENSG00000117632
ENST00000485226	ENSG00000117632
ENST00000446334	ENSG00000117632
ENST00000476611	ENSG00000158006
ENST00000374278	ENSG00000158014
ENST00000374276	ENSG00000158014
ENST00000498060	ENSG00000158014
ENST00000483052	ENSG00000158022
ENST00000634842	ENSG00000282872
ENST00000635463	ENSG00000282872
ENST00000448923	ENSG00000236782
ENST00000407889	ENSG00000236782
ENST00000444682	ENSG00000236782
ENST00000433939	ENSG00000236782
ENST00000622820	ENSG00000278572
ENST00000421827	ENSG00000158062
ENST00000374211	ENSG00000176092
ENST00000374208	ENSG00000176092
ENST00000520372	ENSG00000176092
ENST00000522923	ENSG00000176092
ENST00000429942	ENSG00000176092
ENST00000522993	ENSG00000176092
ENST00000475866	ENSG00000176092
ENST00000455900	ENSG00000176083
ENST00000451801	ENSG00000176083
ENST00000454975	ENSG00000176083
ENST00000453132	ENSG00000176083
ENST00000423508	ENSG00000176083
ENST00000416125	ENSG00000176083
ENST00000423060	ENSG00000225891
ENST00000569378	ENSG00000260063
ENST00000374133	ENSG00000142751
ENST00000477418	ENSG00000142751
ENST00000431781	ENSG00000142751
ENST00000461282	ENSG00000142751
ENST00000445019	ENSG00000198746
ENST00000361720	ENSG00000198746
ENST00000450844	ENSG00000198746
ENST00000254227	ENSG00000131910
ENST00000289166	ENSG00000158246
ENST00000374089	ENSG00000090020
ENST00000447808	ENSG00000090020
ENST00000425205	ENSG00000224311
ENST00000486046	ENSG00000142733
ENST00000472410	ENSG00000142733
ENST00000470890	ENSG00000142733
ENST00000476509	ENSG00000142733
ENST00000270879	ENSG00000142748
ENST00000354982	ENSG00000142748
ENST00000498393	ENSG00000142748
ENST00000481748	ENSG00000142748
ENST00000374027	ENSG00000174950
ENST00000374030	ENSG00000174950
ENST00000374025	ENSG00000174950
ENST00000487743	ENSG00000126705
ENST00000468038	ENSG00000000938
ENST00000440492	ENSG00000233975
ENST00000361157	ENSG00000126709
ENST00000339145	ENSG00000126709
ENST00000362020	ENSG00000126709
ENST00000419958	ENSG00000117748
ENST00000603289	ENSG00000126698
ENST00000470967	ENSG00000126698
ENST00000604716	ENSG00000270605
ENST00000464612	ENSG00000197989
ENST00000475441	ENSG00000197989
ENST00000531126	ENSG00000197989
ENST00000461448	ENSG00000197989
ENST00000470977	ENSG00000197989
ENST00000474814	ENSG00000197989
ENST00000481368	ENSG00000197989
ENST00000481220	ENSG00000197989
ENST00000488745	ENSG00000197989
ENST00000483436	ENSG00000197989
ENST00000464115	ENSG00000197989
ENST00000461832	ENSG00000197989
ENST00000418471	ENSG00000233427
ENST00000521452	ENSG00000253304
ENST00000420504	ENSG00000253304
ENST00000413004	ENSG00000225750
ENST00000622143	ENSG00000116350
ENST00000497015	ENSG00000116350
ENST00000477193	ENSG00000116350
ENST00000489898	ENSG00000116350
ENST00000475773	ENSG00000116353
ENST00000483435	ENSG00000116353
ENST00000464511	ENSG00000116353
ENST00000464915	ENSG00000116353
ENST00000515851	ENSG00000225011
ENST00000427319	ENSG00000236335
ENST00000494561	ENSG00000162510
ENST00000477320	ENSG00000162510
ENST00000440358	ENSG00000229607
ENST00000336798	ENSG00000162512
ENST00000471567	ENSG00000162512
ENST00000487984	ENSG00000162512
ENST00000498627	ENSG00000134644
ENST00000471894	ENSG00000134644
ENST00000526128	ENSG00000134644
ENST00000531867	ENSG00000134644
ENST00000528449	ENSG00000084628
ENST00000526106	ENSG00000084628
ENST00000533581	ENSG00000084628
ENST00000486941	ENSG00000060688
ENST00000373720	ENSG00000060688
ENST00000491106	ENSG00000060688
ENST00000463988	ENSG00000060688
ENST00000373713	ENSG00000121769
ENST00000497275	ENSG00000121769
ENST00000498148	ENSG00000121769
ENST00000401075	ENSG00000215899
ENST00000435872	ENSG00000229167
ENST00000461006	ENSG00000162517
ENST00000471219	ENSG00000162517
ENST00000461217	ENSG00000084636
ENST00000440437	ENSG00000084636
ENST00000466829	ENSG00000084636
ENST00000470799	ENSG00000084636
ENST00000482910	ENSG00000084636
ENST00000468459	ENSG00000084636
ENST00000479100	ENSG00000084636
ENST00000474000	ENSG00000084636
ENST00000482478	ENSG00000084636
ENST00000529928	ENSG00000084636
ENST00000373667	ENSG00000084636
ENST00000532877	ENSG00000084636
ENST00000465256	ENSG00000121753
ENST00000530999	ENSG00000121753
ENST00000466109	ENSG00000121753
ENST00000468430	ENSG00000121753
ENST00000436464	ENSG00000121753
ENST00000473361	ENSG00000134668
ENST00000452755	ENSG00000134668
ENST00000528579	ENSG00000134668
ENST00000532604	ENSG00000134668
ENST00000531039	ENSG00000134668
ENST00000468720	ENSG00000134668
ENST00000460061	ENSG00000134668
ENST00000489313	ENSG00000184007
ENST00000528253	ENSG00000184007
ENST00000627328	ENSG00000184007
ENST00000626355	ENSG00000184007
ENST00000484483	ENSG00000184007
ENST00000373604	ENSG00000224066
ENST00000421616	ENSG00000224066
ENST00000466796	ENSG00000160055
ENST00000495091	ENSG00000160055
ENST00000491434	ENSG00000160055
ENST00000489170	ENSG00000160055
ENST00000461402	ENSG00000160055
ENST00000483001	ENSG00000160055
ENST00000309777	ENSG00000160055
ENST00000373593	ENSG00000160055
ENST00000344461	ENSG00000160055
ENST00000484490	ENSG00000160055
ENST00000487174	ENSG00000160055
ENST00000423995	ENSG00000220785
ENST00000403496	ENSG00000220785
ENST00000441044	ENSG00000220785
ENST00000426597	ENSG00000220785
ENST00000329421	ENSG00000175130
ENST00000448134	ENSG00000233775
ENST00000416512	ENSG00000225828
ENST00000415596	ENSG00000225828
ENST00000463967	ENSG00000160058
ENST00000533084	ENSG00000160058
ENST00000444107	ENSG00000224333
ENST00000454917	ENSG00000229259
ENST00000473383	ENSG00000176261
ENST00000417633	ENSG00000162520
ENST00000426909	ENSG00000162520
ENST00000421619	ENSG00000224409
ENST00000469100	ENSG00000134684
ENST00000490826	ENSG00000134684
ENST00000487404	ENSG00000134684
ENST00000481487	ENSG00000160097
ENST00000373471	ENSG00000160097
ENST00000497068	ENSG00000160097
ENST00000496770	ENSG00000160097
ENST00000465346	ENSG00000160097
ENST00000373463	ENSG00000121900
ENST00000329151	ENSG00000121900
ENST00000474144	ENSG00000121900
ENST00000475208	ENSG00000121900
ENST00000463914	ENSG00000121900
ENST00000482191	ENSG00000004455
ENST00000491241	ENSG00000004455
ENST00000469238	ENSG00000004455
ENST00000466029	ENSG00000004455
ENST00000626911	ENSG00000004455
ENST00000622988	ENSG00000278997
ENST00000473158	ENSG00000134686
ENST00000459964	ENSG00000134686
ENST00000489419	ENSG00000121904
ENST00000521580	ENSG00000163866
ENST00000446026	ENSG00000163866
ENST00000456842	ENSG00000163866
ENST00000423898	ENSG00000163866
ENST00000417239	ENSG00000163866
ENST00000311990	ENSG00000241014
ENST00000373337	ENSG00000243749
ENST00000466345	ENSG00000163867
ENST00000472971	ENSG00000163867
ENST00000471566	ENSG00000163867
ENST00000471991	ENSG00000116560
ENST00000468598	ENSG00000116560
ENST00000466745	ENSG00000116560
ENST00000466213	ENSG00000116560
ENST00000490668	ENSG00000116560
ENST00000485365	ENSG00000116560
ENST00000432683	ENSG00000227409
ENST00000461312	ENSG00000142687
ENST00000473844	ENSG00000142687
ENST00000474856	ENSG00000142687
ENST00000492544	ENSG00000142687
ENST00000467109	ENSG00000142687
ENST00000425881	ENSG00000239636
ENST00000444348	ENSG00000239636
ENST00000270815	ENSG00000142686
ENST00000453178	ENSG00000142686
ENST00000466308	ENSG00000092853
ENST00000517467	ENSG00000092853
ENST00000479395	ENSG00000271554
ENST00000446354	ENSG00000232862
ENST00000303143	ENSG00000171812
ENST00000481785	ENSG00000171812
ENST00000615990	ENSG00000171812
ENST00000462715	ENSG00000054116
ENST00000497251	ENSG00000054116
ENST00000270824	ENSG00000142694
ENST00000490466	ENSG00000142694
ENST00000473733	ENSG00000196182
ENST00000476041	ENSG00000181817
ENST00000315732	ENSG00000181817
ENST00000489912	ENSG00000181817
ENST00000468441	ENSG00000116885
ENST00000495222	ENSG00000116885
ENST00000471369	ENSG00000116885
ENST00000475160	ENSG00000116885
ENST00000373116	ENSG00000116898
ENST00000488606	ENSG00000116898
ENST00000462067	ENSG00000116898
ENST00000464465	ENSG00000119535
ENST00000487540	ENSG00000119535
ENST00000484762	ENSG00000119535
ENST00000464365	ENSG00000119535
ENST00000526980	ENSG00000119535
ENST00000489551	ENSG00000119535
ENST00000533491	ENSG00000119535
ENST00000462621	ENSG00000163873
ENST00000479620	ENSG00000163873
ENST00000493916	ENSG00000163877
ENST00000490029	ENSG00000134697
ENST00000462812	ENSG00000134697
ENST00000479255	ENSG00000134697
ENST00000538069	ENSG00000134697
ENST00000469191	ENSG00000134697
ENST00000489146	ENSG00000134697
ENST00000463351	ENSG00000134697
ENST00000488496	ENSG00000134697
ENST00000358011	ENSG00000116922
ENST00000609516	ENSG00000116922
ENST00000464178	ENSG00000116922
ENST00000464085	ENSG00000116922
ENST00000491981	ENSG00000116922
ENST00000461359	ENSG00000116922
ENST00000477060	ENSG00000116922
ENST00000486637	ENSG00000116922
ENST00000488137	ENSG00000116922
ENST00000619962	ENSG00000116922
ENST00000498448	ENSG00000116922
ENST00000444950	ENSG00000183317
ENST00000453577	ENSG00000183317
ENST00000319637	ENSG00000183317
ENST00000433474	ENSG00000233728
ENST00000373044	ENSG00000196449
ENST00000468190	ENSG00000188786
ENST00000487328	ENSG00000204084
ENST00000470364	ENSG00000204084
ENST00000474758	ENSG00000204084
ENST00000467066	ENSG00000204084
ENST00000491406	ENSG00000204084
ENST00000487062	ENSG00000183431
ENST00000460925	ENSG00000183431
ENST00000488934	ENSG00000183431
ENST00000462258	ENSG00000183431
ENST00000485803	ENSG00000183386
ENST00000373016	ENSG00000183386
ENST00000475084	ENSG00000183386
ENST00000477194	ENSG00000183386
ENST00000373012	ENSG00000185668
ENST00000431311	ENSG00000237290
ENST00000474456	ENSG00000116954
ENST00000496778	ENSG00000116954
ENST00000494695	ENSG00000214114
ENST00000495043	ENSG00000214114
ENST00000465771	ENSG00000214114
ENST00000360786	ENSG00000131233
ENST00000357771	ENSG00000131233
ENST00000289890	ENSG00000226438
ENST00000441741	ENSG00000182109
ENST00000331856	ENSG00000182109
ENST00000482028	ENSG00000090621
ENST00000492468	ENSG00000090621
ENST00000437136	ENSG00000090621
ENST00000468476	ENSG00000090621
ENST00000484555	ENSG00000090621
ENST00000525045	ENSG00000090621
ENST00000527718	ENSG00000090621
ENST00000525669	ENSG00000090621
ENST00000513632	ENSG00000090621
ENST00000525751	ENSG00000090621
ENST00000474378	ENSG00000090621
ENST00000529216	ENSG00000090621
ENST00000451091	ENSG00000090621
ENST00000327582	ENSG00000198754
ENST00000465417	ENSG00000043514
ENST00000469476	ENSG00000043514
ENST00000462243	ENSG00000043514
ENST00000397332	ENSG00000116990
ENST00000372816	ENSG00000116990
ENST00000372815	ENSG00000116990
ENST00000450953	ENSG00000116990
ENST00000372775	ENSG00000131238
ENST00000530076	ENSG00000131238
ENST00000526547	ENSG00000131238
ENST00000567508	ENSG00000259943
ENST00000466267	ENSG00000049089
ENST00000427563	ENSG00000049089
ENST00000488463	ENSG00000049089
ENST00000417105	ENSG00000049089
ENST00000496215	ENSG00000049089
ENST00000372736	ENSG00000049089
ENST00000461118	ENSG00000049089
ENST00000495948	ENSG00000049089
ENST00000437060	ENSG00000238186
ENST00000606277	ENSG00000272145
ENST00000372638	ENSG00000179862
ENST00000413739	ENSG00000228940
ENST00000302946	ENSG00000171790
ENST00000372613	ENSG00000171790
ENST00000439569	ENSG00000171790
ENST00000372611	ENSG00000171790
ENST00000359345	ENSG00000171790
ENST00000372587	ENSG00000127129
ENST00000490783	ENSG00000127129
ENST00000460255	ENSG00000127129
ENST00000467046	ENSG00000127129
ENST00000467872	ENSG00000127129
ENST00000357001	ENSG00000197273
ENST00000436207	ENSG00000227527
ENST00000475426	ENSG00000066185
ENST00000296387	ENSG00000164007
ENST00000539749	ENSG00000164007
ENST00000372539	ENSG00000164007
ENST00000462474	ENSG00000117385
ENST00000472802	ENSG00000117385
ENST00000431412	ENSG00000117385
ENST00000481465	ENSG00000117385
ENST00000447502	ENSG00000117385
ENST00000463465	ENSG00000117385
ENST00000372526	ENSG00000117385
ENST00000492956	ENSG00000117385
ENST00000372522	ENSG00000177868
ENST00000497437	ENSG00000177868
ENST00000416809	ENSG00000228192
ENST00000425076	ENSG00000228192
ENST00000444563	ENSG00000228192
ENST00000448759	ENSG00000233708
ENST00000417517	ENSG00000237090
ENST00000439722	ENSG00000117394
ENST00000460369	ENSG00000117394
ENST00000431635	ENSG00000117395
ENST00000236051	ENSG00000117395
ENST00000463906	ENSG00000117395
ENST00000491223	ENSG00000117395
ENST00000472982	ENSG00000117395
ENST00000523677	ENSG00000253313
ENST00000423420	ENSG00000253313
ENST00000424948	ENSG00000234694
ENST00000372458	ENSG00000066322
ENST00000621943	ENSG00000066322
ENST00000413844	ENSG00000066322
ENST00000468865	ENSG00000066322
ENST00000464204	ENSG00000066322
ENST00000470968	ENSG00000066322
ENST00000487209	ENSG00000066322
ENST00000470769	ENSG00000066322
ENST00000497569	ENSG00000066322
ENST00000482302	ENSG00000066322
ENST00000497050	ENSG00000066322
ENST00000479439	ENSG00000066322
ENST00000465321	ENSG00000066322
ENST00000479686	ENSG00000066322
ENST00000496932	ENSG00000066322
ENST00000290663	ENSG00000159479
ENST00000372457	ENSG00000159479
ENST00000372455	ENSG00000159479
ENST00000460803	ENSG00000159479
ENST00000473560	ENSG00000159479
ENST00000372425	ENSG00000178922
ENST00000583037	ENSG00000178922
ENST00000372433	ENSG00000178922
ENST00000372434	ENSG00000178922
ENST00000470662	ENSG00000178922
ENST00000487366	ENSG00000178922
ENST00000372430	ENSG00000178922
ENST00000372432	ENSG00000178922
ENST00000372427	ENSG00000178922
ENST00000486909	ENSG00000178922
ENST00000398804	ENSG00000236200
ENST00000439057	ENSG00000236200
ENST00000434346	ENSG00000236200
ENST00000453015	ENSG00000236200
ENST00000418149	ENSG00000236200
ENST00000419974	ENSG00000224751
ENST00000446167	ENSG00000237950
ENST00000445226	ENSG00000237950
ENST00000412378	ENSG00000237950
ENST00000528803	ENSG00000196517
ENST00000533007	ENSG00000196517
ENST00000604727	ENSG00000271647
ENST00000634670	ENSG00000283039
ENST00000451975	ENSG00000226804
ENST00000603887	ENSG00000271329
ENST00000440985	ENSG00000225721
ENST00000372207	ENSG00000142959
ENST00000438067	ENSG00000117425
ENST00000596009	ENSG00000268949
ENST00000486132	ENSG00000126107
ENST00000372168	ENSG00000126107
ENST00000372172	ENSG00000126107
ENST00000486296	ENSG00000126107
ENST00000466423	ENSG00000126107
ENST00000487488	ENSG00000126107
ENST00000484564	ENSG00000126107
ENST00000485271	ENSG00000132781
ENST00000467459	ENSG00000132781
ENST00000482094	ENSG00000132781
ENST00000529892	ENSG00000132781
ENST00000533178	ENSG00000132781
ENST00000412971	ENSG00000132781
ENST00000462388	ENSG00000132781
ENST00000470256	ENSG00000132781
ENST00000461495	ENSG00000132781
ENST00000435155	ENSG00000132781
ENST00000467940	ENSG00000132781
ENST00000478796	ENSG00000132781
ENST00000525160	ENSG00000132781
ENST00000479746	ENSG00000132781
ENST00000492494	ENSG00000132781
ENST00000483642	ENSG00000132781
ENST00000481139	ENSG00000132781
ENST00000485484	ENSG00000132781
ENST00000476789	ENSG00000132781
ENST00000462387	ENSG00000132781
ENST00000474703	ENSG00000132781
ENST00000483127	ENSG00000132781
ENST00000534453	ENSG00000132781
ENST00000626177	ENSG00000280670
ENST00000625766	ENSG00000280670
ENST00000629009	ENSG00000280670
ENST00000626657	ENSG00000280670
ENST00000628293	ENSG00000280670
ENST00000629482	ENSG00000280670
ENST00000628397	ENSG00000280670
ENST00000629670	ENSG00000280670
ENST00000447184	ENSG00000117450
ENST00000424390	ENSG00000117450
ENST00000483583	ENSG00000117450
ENST00000372044	ENSG00000159588
ENST00000482416	ENSG00000159588
ENST00000491755	ENSG00000159588
ENST00000421127	ENSG00000159588
ENST00000528266	ENSG00000159588
ENST00000445048	ENSG00000159588
ENST00000479529	ENSG00000159588
ENST00000464739	ENSG00000159588
ENST00000525599	ENSG00000159588
ENST00000479235	ENSG00000159592
ENST00000467032	ENSG00000159592
ENST00000487436	ENSG00000159592
ENST00000468724	ENSG00000159592
ENST00000496278	ENSG00000159592
